id	site	job_url	title	company	location	date_posted	job_type	is_remote	emails	description	source	job_url_direct	job_level	job_function	company_industry	company_url	company_logo
go-Oc1Xmoc-mD1UFCUEAAAAAA==	google	https://www.iitjobs.com/job/business-intelligence-developer-sas-bhubaneswar-odisha-india-scalable-systems-4248?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Business Intelligence Developer (SAS)	Scalable Systems	Bhubaneswar, Odisha	2025-04-17		False		Job Description: A SAS Business Intelligence Developer is responsible for performing all phases of reporting; including report design, measure development, data collection, summarization, documentation and validation to support the information needs of analysts, management, staff and providers. The Business Intelligence Developer exercises independent judgment, strong commitment to team work, exceptional customer service while working collaboratively with business users throughout the organization. A Business Intelligence Developer utilizes strong analytical and problem solving skills to accurately interpret and execute business requirements producing meaningful, actionable products. Proficiency with reporting tools, such as Crystal Reports, and database structures and content is needed.Responsibilities:Qualifications:Collaborate with cross functional teams to gather and document BI requirementsAnalyze BI requirements and design/develop Cognos Reporting solutions to support standard reporting, Dashboard and self-service environment.Will be the primary contact for questions about existing reports and DashboardsPerformance tuning to ensure reports function within acceptable parametersCollaborate with stakeholders to define the business layer and presentation layer of the BI Model that is business friendly and supports a self-service environment.Analyze requirements and architect appropriate solutions, with detailed design documentsReview the current architecture and recommend changes as appropriateEnsure documentation is up to dateEducation: Associate's Degree in a Related Field or Bachelor's Degree in a Related Field.Experience:5+ years of experience. Most recent experience must be Business Intelligence focused with at least five years of hands on experience in dashboard and report development using SAS VA and EG.Strong communication skills, with prior experience in requirements gathering and working with SMEs and Stakeholders at various leadership levels.Hands on Framework Manager Dimensional Modeling, Transformer cube, Design and DevelopmentHands on Dashboard, and report development experienceProven experience in scripting (Java Scripting/JQuery) to extend SAS CapabilitiesExcellent performance tuning and trouble shooting skillsEffective verbal, written and interpersonal communicationStrong grasp of relational Database principles, OLTP, OLAP, 3NF, Star-SchemaDemonstrable experience in Dashboards, KPI, Scorecards, mobile, Operational and Business Intelligence Prior experience in leading a BI TeamPreferred:Experience in business areas such as finance, marketing, Healthcare or operations.Computer skills including Windows-based applications (e.g., Word, Excel, PowerPoint, Visio, Outlook, etc) or other online collaborative tools.Knowledge and understanding of database theory and practice, database structures, query languages, and concepts.Experience with one or more reporting tools (e.g. Crystal, Access, SQL, Tableau, SAS, QlikView) used to fill data/information requests. Working knowledge for database applications or reporting tools.Ability to create, manipulate and report from various data sources. Basic analytical, critical thinking, and problem solving abilities.Ability to interpret data, identify trends, and anomalies.Strong communication skills (written and oral). Demonstrated commitment to team work and exceptional customer service.Ability to work in ambiguous situations under pressure.Ability to maintain a professional demeanor and appearance at all times.Ability to manage multiple tasks and track issues on a daily basis.	jobspy						
go-M-0x9U4mIXRLUUMEAAAAAA==	google	https://www.iitjobs.com/job/senior-business-intelligence-developer-cognos-bhubaneswar-odisha-india-scalable-systems-4246?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Senior Business Intelligence Developer (Cognos)	Scalable Systems	Bhubaneswar, Odisha	2025-04-17		False		Job Description: Position requires extensive experience in Business Intelligence with proven skills in working with peers, Subject Matter Experts and the business to help develop the appropriate solutions to empower the business. As a BI Team lead you have advanced Cognos Development skills with expertise/exposure to Tableau or similar tools. You will be responsible for the design, development, and implementation of Business Intelligence (BI) Solutions.Responsibilities:Qualifications:Collaborate with cross functional teams to gather and document BI requirementsAnalyze BI requirements and design/develop Cognos Reporting solutions to support standard reporting, Dashboard and self-service environment.Will be the primary contact for questions about existing reports and DashboardsPerformance tuning to ensure reports function within acceptable parametersCollaborate with stakeholders to define the business layer and presentation layer of the BI Model that is business friendly and supports a self-service environment.Analyze requirements and architect appropriate solutions, with detailed design documentsReview the current architecture and recommend changes as appropriateEnsure documentation is up to dateEducation: Bachelor's Degree in Computer Science or equivalent experience requiredExperience:Bachelor's degree with at least eight years of IS experience. Most recent experience must be Business Intelligence focused with at least five years of hands on experience in dashboard and report development using Cognos.Strong communication skills, with prior experience in requirements gathering and working with SMEs and Stakeholders at various leadership levels.Proficiency with Cognos BI (Preferably 10.2.2) Product Suite (Report Studio, Analysis Studio, Query Studio, Framework Manager, Transformer, workspace advanced)Hands on Framework Manager Dimensional Modeling, Transformer cube, Design and DevelopmentHands on Dashboard, and report development experienceProven experience in scripting (Java Scripting/JQuery) to extend Cognos CapabilitiesExcellent performance tuning and trouble shooting skillsEffective verbal, written and interpersonal communicationStrong grasp of relational Database principles, OLTP, OLAP, 3NF, Star-SchemaDemonstrable experience in Dashboards, KPI, Scorecards, mobile, Operational and Business Intelligence Prior experience in leading a BI TeamPreferred:Advanced query writing skills would be a strong plusPrior experience working with data sourced from JD EdwardsUnderstanding of SOX and Project management principles and conceptsRapid prototyping and agile methodologyCognos Administration experience/familiarityExpertise in Tableau or similar visualization tools	jobspy						
go-aCwS5k9tmMzYfoU1AAAAAA==	google	https://in.linkedin.com/jobs/view/team-leader-at-netambit-4218583253?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Team Leader	NetAmbit	Jatni, Odisha	2025-04-16		False	bablu.pathak@netambit.net	"This job is provided by apna.co Process: Gpay

Designation: Team Leader

Company: Netambit ValueFirst Services Pvt Ltd
• Experience: 2-5 years in Team Leader Direct sales/ B2B Sales/ Merchant Acquisition / Retail Sales (Not Stores experience) Telecom Sales/ Digital Payment.

Field sales & Team handling experience is must.

Digital Payments & Telecom Sales Experience Will Be Preferred.
• Only QR+Sound box installation experience candidate share cv

Interested candidate share your Cv bablu.pathak@netambit.net $ 6202572748

Job Responsibilities
• Develop strategy for acquisition of merchants, retailers from various segments.
• Responsible for sourcing, generating; closing new acquisition & activations signing leads.
• Will be managing the team of direct sales people.
• Coach & mentor th…"	jobspy						
go-1YDW2GDl7xYN55FPAAAAAA==	google	https://in.linkedin.com/jobs/view/medical-practitioner-at-pvt-hospital-4218356930?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Medical Practitioner	Pvt hospital	Puri, Odisha	2025-04-14		False		"Company Description

A reputed super speciality hospital in Puri Odisha

Role Description

This is a full-time on-site role for a Medical Practitioner(MBBS) at Pvt hospital located in Puri. The Medical Practitioner will be responsible for diagnosing and treating patients, prescribing medications, performing medical procedures, and collaborating with other healthcare professionals to provide comprehensive patient care.

Qualifications
• Medical Degree and valid license to practice as a Medical Practitioner
• Strong diagnostic and decision-making skills
• Excellent communication and interpersonal abilities
• Experience in patient care and treatment planning
• Knowledge of electronic medical records systems
• Ability to work in a fast-paced environment
• Icu and casualty experience is a plus
• Good remuneration with hike as per performance.
• 0-2years min experience.

Contact No : 9777547940"	jobspy						
go-I2kgJEOj5hR12ZKFAAAAAA==	google	https://in.linkedin.com/jobs/view/sales-officer-sales-representative-at-balaji-wafers-pvt-ltd-4219879684?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Sales Officer / Sales Representative	Balaji Wafers Pvt.Ltd.	Jharsuguda, Odisha	2025-04-13		False	sarveshkumarjha@balajiwafers.com	"Company Description

Balaji Wafers Pvt. Ltd. specializes in manufacturing potato wafers and Indian ethnic snacks like aloosev, moong dal, chana dal, tikha mitha mix under the brand name of ""BALAJI."" The company currently operates two manufacturing units in Gujarat and is expanding into the north and south regions.

Role Description

This is a full-time on-site role for a Sales Officer/Sales Representative located in Jharsuguda. The Sales Officer will be responsible for customer service, lead generation, communication, sales operations, and channel sales on a day-to-day basis.

Qualifications
• Customer Service and Communication skills
• Lead Generation and Sales Operations skills
• Experience in Channel Sales
• Strong interpersonal and negotiation skills
• Ability to work independently and as part of a team
• Previous sales experience is preferred
• Bachelor's degree in Business Administration or related field

Email: sarveshkumarjha@balajiwafers.com"	jobspy						
go-34JpjlrKV4wRibCsAAAAAA==	google	https://in.linkedin.com/jobs/view/security-and-loss-prevention-specialist-inslp-at-amazon-4219803760?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Security and Loss Prevention Specialist, INSLP	Amazon	Bhubaneswar, Odisha	2025-04-09		False		"Description

INSLP (Security & Loss Prevention) is hiring an SLP Specialist to support growth of the “SLP MDR Concessions Abuse Program” and help preventing losses via identification of abusive entity. The program is aimed at identifying and eliminating Concessions Abuse while preserving customer trust.

The primary objective of the SLP Specialist is to provide security services, investigation and asset protection in designated area of responsibility, assist in mitigating product loss, and maintain customer satisfaction in accordance with INSLP guidelines and policies. The role is cross-functional and requires deep collaboration and influencing ability with stakeholders from business and corporate functions. SLP Specialist's day-to-day activities involve planning, organizing, coordinating, implementing and executing process and procedures laid down by the organization and the SLP function.

As a part of the SLP MDR Concessions Abuse program, the SLP Specialist is required to deep dive into the Concessions request raised by customer, and conduct end-to-end investigation across customer, DA/network and seller to identify the abusive entity. SLP has outlined frameworks for investigation, and the SLP Specialist is bound to adhere to the investigation guidelines. Along with primarily supporting on Concessions investigations, the SLP Specialist will be required to provide on-ground intel useful in uncovering abuse MOs. In order to ensure network integrity, the SLP Specialist will be required to conduct risk assessment and process audit for the respective sites and work in accordance with the security policies and guidelines.

Key job responsibilities

Security Operation
• Implementation and follow-up of Loss Prevention Plan in MDR Concessions

Audits and Compliance
• Conducting SLP audits and implementing SOPs
• Surprise check and reports at LM (Last Mile) stations
• Keeping the plans and SOPs updated
• Periodical check of documentation
• Adhering to SLAs defined for the SLP MDR Concessions Abuse Program

Process Improvement and Loss Prevention
• Process review, gap analysis and implementation of necessary improvements
• Weekly, monthly and quarterly assessments
• Loss prevention reporting
• Working on feedbacks received from internal and external stakeholders
• Follow up and completion of CAPA
• Recommending loss prevention initiatives based on on-ground intel

Loss Prevention Analysis and Investigation
• Work closely with the SLP and CS teams to analyze the loss trends in MDR Concessions
• Weekly loss trend analysis, identifying defects / abusive entities and working towards loss reduction
• Conduct investigations by working closely with CS and support functions in SLP and Ops
• Meeting the weekly investigation targets and submitting investigation reports
• Sharing RCAs and PTG initiatives on shrink and unmet goals

Basic Qualifications

University degree or equivalent through experience and professional certification
• A minimum of 7-10 years in Security and Loss prevention role, law enforcement or security-related profession
• Extensive and up to date knowledge of Shrink Management and Data Analysis
• Experience in managing or coordinating security investigations of complex nature
• Knowledge of information security processes and systems
• Experience in security auditing

Preferred Qualifications

Loss Prevention experience
• Investigation/Security related certification
• Emergency Response / Crisis Management certification
• Training & Development experience
• Auditing and security investigations experience
• Exposure to MNC culture and dynamics

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.

Company - ATSPL - Odisha - G69

Job ID: A2969734"	jobspy						
go-BSTWMiTW056nziEzAAAAAA==	google	https://in.linkedin.com/jobs/view/sales-officer-senior-sales-officer-at-planet-solutions-4219640148?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Sales Officer / Senior Sales Officer	Planet Solutions	Malkangiri, Odisha	2025-04-08	contract	False		"Position : Sales Officer / Senior Sales Officer

Department : Retail Marketing

Experience : Minimum 3 years of experience in Cement / Steel / Building Materials.

Qualification: : Any Graduate

Location : Malkangiri, Odisha

Responsibilities :
• Responsible for selling TMT bars (Primary & Secondary)
• Meeting dealers , masons, contractors & engineers
• Appointing new dealers and enrollment of Engineers, masons & Contractors
• Preparing weekly, monthly, and Yearly to the DSR’s
• Site visits, CRM Reporting and updation
• Payment Follow-up with Dealers
• Conducting influencers meets"	jobspy						
go-m9Dg3rUmkHaTWc-YAAAAAA==	google	https://in.linkedin.com/jobs/view/senior-research-fellow-srf-at-nit-rourkela-at-nit-rourklea-4218086547?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Senior Research Fellow (SRF) at NIT Rourkela	NIT -Rourklea	Sundargarh, Odisha	2025-04-07		False	hiremaths@nitrkl.ac.in, hiremaths@nitrkl.ac.in	"Dear All,

Greetings from the Department of Electronics and Communication Engineering, NIT Rourkela.

We are pleased to invite applications for the post of Senior Research Fellow (SRF) under a prestigious research project funded by the Department of Telecommunications (DOT), Government of India, titled:

🎯 “Design and Development of Deep Learning-based Secure Joint Channel Estimation and Feedback Algorithms for 6G”
📌 Key Details:
• Number of Positions: 02
• Duration: Up to December 2027 (subject to project continuation)
• Monthly Fellowship: ₹42,000/-
• Mode of Interview: Offline
• Interview Date: May 20, 2025, 4:00 PM
• Last Date to Apply: May 19, 2025
• Department: Electronics and Communication Engineering, NIT Rourkela
🎓 Eligibility Criteria:
• M.Tech/M.E/MS or equivalent in ECE, EE, CSE, Telecommunication, AI/ML, VLSI, etc.
• Or M.Sc./MCA with valid GATE/NET score
• Or B.Tech/B.E with valid GATE score
• Minimum 60% marks or 6.5/10 CGPA throughout
🧠 Desired Skills:
• Strong background in Signal Processing, Wireless/MIMO Communication, Deep Learning
• Programming proficiency in Python, MATLAB, VHDL/Verilog, etc.
• Exposure to hardware (SDR, FPGA, RF-Soc) and EDA tools preferred

This opportunity also opens avenues for Ph.D. admission, subject to eligibility and institute norms.

Interested candidates may reach out to the PI:

Prof. Shrishailayya M Hiremath

📧 Email: hiremaths@nitrkl.ac.in

We request that you circulate this announcement widely among your networks and encourage eligible candidates to apply.

The application can be found here: https://nitrkl.ac.in/SRICCE/Career

Warm regards,

Prof. Shrishailayya M Hiremath

Department of Electronics and Communication Engineering

National Institute of Technology

Rourkela, PIN - 769008

ORISSA, INDIA

hiremaths@nitrkl.ac.in

Mob:9438503621

Office:0661-2462459"	jobspy						
go-0AUZ5ONV9xEtb6IBAAAAAA==	google	https://www.iitjobs.com/job/network-administrator-routing-protocols-bhubaneswar-odisha-india-fluentgrid-limited-11988?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Network Administrator - Routing Protocols	Fluentgrid Limited	Bhubaneswar, Odisha	2025-04-28		False		About the jobThis job is sourced from a job board. Learn MoreWe are looking IT Infra Positions for Data CenterRole : Network AdministratorLocation : BhubaneswarJob DescriptionRequired Skills : Should be able to Design, Install, Modify, Monitor and Maintain the Network and Computer Systems.Exceptional Analytical Skills Are Required to Trouble Shoot Issues and Deliver Secure, Creative, Value-Driven SolutionsEstablishes VPN, LAN, WAN and DMZ Specifications by Conferring With UsersAnalysing Workflow, Access, Information, and Security RequirementsDesigning Router Administration, Including Interface Configuration and Routing Protocols.Continually Improves the Networks by Monitoring and Evaluating Network Performance Issues Including Availability, Utilization, Throughput and Latency; Planning and Executing the SelectionInstallation, Configuration, and Testing of EquipmentDefining Network Policies and Procedures; Establishing Connections and Firewalls.Maintains Inventory of Equipment and Parts as Well as Documentation of Configurations, Standards and Vendor Activities.Protects Organizational Value by Keeping Information Confidential.Accomplishes Organization Goals by Accepting Ownership of Tasks and Requests;Exploring Opportunities to Add Value to Job Accomplishments.In-Depth Understanding of Communication Protocols (Mainly TCP/IP) and Routing Protocols (e.g. BGP, OSPF)Resolve Issues Tiers of Support Have Escalated by Troubleshooting Cloud and Local InfrastructureExperience With Network Diagnostic, Monitoring and Analysis Tools (e.g. SolarWinds Network Tools)Professional Certification (e.g. CCNP, CCNA)	jobspy						
go-GqBf_yHne9OinfLvAAAAAA==	google	https://www.iitjobs.com/job/cloud-solutions-developer-bhubaneswar-odisha-india-intersources-inc-81842?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	Cloud Solutions Developer	InterSources Inc	Bhubaneswar, Odisha	2025-04-24		False		We are currently seeking a Cloud Engineer to join our engineering team. You will work with the architecture and development teams to implement and manage cloud-based solutions across multiple platforms including Azure, AWS, and Google Cloud.Responsibilities:• Implement and manage scalable, resilient, and cost-effective cloud environments across various cloud platforms.• Develop and maintain cloud infrastructure components, including virtual networks, storage accounts, virtual machines, and containers.• Assist in the evaluation and recommendation of appropriate cloud services, technologies, and tools to meet product development standards.• Support the implementation of cloud-based solutions, ensuring adherence to product architectural guidelines, security standards, and best practices.• Configure and deploy cloud infrastructure components across multiple platforms.• Implement identity and access management (IAM) solutions and set up authentication mechanisms and security controls.• Monitor and optimize cloud resources to maximize performance, scalability, and cost efficiency.• Implement backup and disaster recovery solutions for cloud-based environments.Minimum Qualifications:• Bachelor’s degree in computer science, Information Technology, or a related field.• 3+ years of experience as a Cloud Engineer with experience across multiple cloud platforms (e.g., Azure, AWS, Google Cloud).• Strong understanding of cloud architecture and security principles. • Knowledge and experience with various operating systems including Linux • Experience with BASH scripting and programming languages such as Python.• Strong experience with cloud deployment methodologies, DevOps practices, continuous integration/continuous deployment (CI/CD) pipelines and Infrastructure-As-Code (IaC) tools such as Terraform.• Familiarity with cloud services such as virtual machines, storage accounts, networking, and security.• Experience with containerization technologies like Docker and Kubernetes.• Basic understanding of API design and security practices including Microservices.• Strong problem-solving skills and ability to work independently as well as part of a team.• Excellent communication and client management skills.Preferred Qualifications:• Knowledge of Configuration Management tools such as Ansible• Knowledge of managing multiples databases including Oracle, Mongo, Postgre and SQL Server• Basic knowledge of VPN technologies such as Sophos• General understanding of Hybrid Environments such as On Premise (in the Data Center) to Cloud (e.g., GCP)• Demonstrated expertise in Linux storage systems	jobspy						
go-HA9RohELhCVuSUurAAAAAA==	google	https://www.iitjobs.com/job/aiml-software-engineer-bhubaneswar-odisha-india-intersources-inc-81845?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic	AI/ML Software Engineer	InterSources Inc	Bhubaneswar, Odisha	2025-04-23		False		We are currently seeking an experienced AI/ML Engineer to join our dynamic Engineering organization. As a key contributor, you will play a vital role in advancing our suite of products, leveraging your expertise in machine learning to develop and implement cutting-edge solutions.Candidates should also have extensive experience working with customers to implement product solutions within the customers environment (e.g., On Prem or Cloud)Responsibilities:• Develop and implement machine learning models and algorithms in collaboration with the AI/ML team.• Drive data pre-processing, feature engineering, and model evaluation to ensure the accuracy and efficiency of solutions.• Conduct rigorous experiments, analyze results, and provide actionable insights to enhance model performance and effectiveness.• Optimize model performance with large-scale datasets, employing advanced techniques and methodologies.• Spearhead the integration of AI/ML models into our product ecosystem, seamlessly merging them into product features.• Stay abreast of the latest advancements in AI/ML technologies, actively contributing to the team's knowledge base and fostering innovation.• Partner with Sales, Marketing and Product teams on understanding customer requirements and supporting them throughout the sales lifecycle.• Work closely with the Customer Implementation and Support Manager on implementing Data Safeguard products within the customers environment.Qualifications:• Bachelor's or Master's degree in Computer Science, Data Science, or a related field.• 5+ years of hands-on experience in developing, deploying and testing machine learning solutions.• 5+ years of experience with scripting languages such as Python and with machine learning libraries such as TensorFlow, PyTorch, and scikit-learn.• 5+ years of experience with Continuous Integration/Continuous Deployment (CI/CD)• 5+ years of experience using Agile methodology.• 3+ years of experience implementing products at customer sites.• Demonstrated expertise in data pre-processing, feature engineering, and model evaluation techniques	jobspy						
